Fairburn,33.5934445,-84.5624305,GA
Riverdale,33.5934445,-84.4927065,GA
Spring Hill,33.5934531,-93.6885132,AR
Sunnyslope,33.5936517,-112.1157071,AZ
Birmingham North,33.5937158,-86.8572146,AL
Jonesboro,33.5937212,-84.2935336,GA
Riverdale,33.593722,-84.433538,GA
El Mirage,33.5939281,-112.3029362,AZ
Sunnyslope,33.5939296,-112.0979287,AZ
Jonesboro,33.5939988,-84.2624216,GA
Seymour West,33.5942608,-99.2603531,TX
Irondale,33.5942703,-86.7297116,AL
Pell City,33.5942704,-86.269144,AL
Fairburn,33.5942779,-84.5274297,GA
Glendale,33.5944844,-112.1923765,AZ
Glendale,33.5944845,-112.1754314,AZ
Leeds,33.5945475,-86.5069283,AL
Leeds,33.5945476,-86.5180398,AL
Adamsville,33.5945498,-86.9277719,AL
Stockbridge,33.5945548,-84.19103,GA
Covington,33.5945611,-83.7640671,GA
Evans,33.5945782,-82.2206769,GA
Surfside Beach,33.5946139,-78.9908675,SC
Wolfforth,33.5948075,-102.022115,TX
Carrollton,33.5948321,-85.095223,GA
Riverdale,33.5948331,-84.4443717,GA
Paradise Valley,33.5950416,-111.981258,AZ
Acuff,33.5950861,-101.6201618,TX
Whiteface,33.5950962,-102.5029666,TX
Sage,33.5953039,-116.9525243,CA
Seymour East,33.5953731,-99.1797952,TX
Irondale,33.5953814,-86.7152669,AL
Adamsville,33.5953836,-86.9766619,AL
Halley,33.5953885,-91.3345616,AR
Pell City,33.595659,-86.3666467,AL
Archer City West,33.5956593,-98.6256128,TX
Birmingham North,33.5956593,-86.7569345,AL
Mansfield,33.5956729,-83.740455,GA
Madison,33.5956814,-83.467944,GA
Jonesboro,33.5959431,-84.2560325,GA
Rico,33.5959442,-84.8204929,GA
Riverdale,33.5959442,-84.4552054,GA
Covington,33.595949,-83.8151806,GA
Covington,33.5959495,-83.7887905,GA
Covington,33.5959497,-83.7790678,GA
Salters,33.5959983,-79.8531279,SC
Laguna Beach,33.59609,-117.839587,CA
Irondale,33.5962147,-86.7469343,AL
Irondale,33.5964924,-86.7016554,AL
Pell City,33.5964925,-86.2860889,AL
Jonesboro,33.596499,-84.3068674,GA
Jonesboro,33.5964994,-84.3718694,GA
Kelleytown,33.5965008,-84.014912,GA
Bachelor Mountain,33.5966918,-117.1097523,CA
Eastaboga,33.5967704,-86.1010833,AL
Covington,33.5967815,-83.8601827,GA
Glendale,33.5972618,-112.2287668,AZ
Rico,33.5973329,-84.865772,GA
Riverdale,33.597333,-84.4399271,GA
Porterdale,33.5973349,-83.963243,GA
Porterdale,33.5973351,-83.952687,GA
Cameron,33.5973793,-80.6475885,SC
El Mirage,33.5975393,-112.2718239,AZ
Oxford,33.5976053,-85.8180198,AL
Acme,33.5978706,-104.3324674,NM
Adamsville,33.5978836,-86.976662,AL
Fairburn,33.5978889,-84.5474302,GA
Columbus North,33.5978944,-88.3944837,MS
Laguna Beach,33.598078,-117.8731122,CA
Ethel,33.5981637,-96.8561115,TX
Fairburn,33.5981667,-84.5093737,GA
Madison,33.5981814,-83.4048862,GA
Toro Peak,33.5983598,-116.4183462,CA
Irondale,33.5984369,-86.7374897,AL
Howe,33.5984402,-96.590546,TX
Waterloo,33.5984495,-93.2418348,AR
Salters,33.5984983,-79.8514612,SC
Warsaw,33.5984999,-79.5072826,SC
Glendale,33.5986509,-112.1990434,AZ
Glendale,33.598651,-112.1901542,AZ
Sunnyslope,33.5986522,-112.0304263,AZ
Bowdon East,33.5987208,-85.138002,GA
Fairburn,33.5987222,-84.5190962,GA
Wildomar,33.5989126,-117.2800372,CA
Paradise Valley,33.598931,-111.9220895,AZ
Leeds,33.598992,-86.539707,AL
Fairburn,33.599,-84.5924313,GA
Leeds,33.5992697,-86.5072062,AL
Irondale,33.5992702,-86.6930442,AL
Ector,33.5992726,-96.3666507,TX
Palmetto,33.5992777,-84.6435437,GA
Kellehan Crossroads,33.5993316,-79.7442357,SC
Riverside,33.599548,-86.1574739,AL
Oxford,33.5995492,-85.8682989,AL
Covington,33.5995607,-83.7782343,GA
Covington,33.5995613,-83.7501775,GA
Rhems,33.5996117,-79.4042223,SC
San Juan Capistrano,33.6000233,-117.6719953,CA
Glendale,33.6000401,-112.1648756,AZ
Glendale,33.6000403,-112.138208,AZ
Sunnyslope,33.6000412,-112.0179259,AZ
Whiteface,33.6000974,-102.6138084,TX
Riverdale,33.6001109,-84.4710393,GA
Kelleytown,33.6001113,-84.0746366,GA
