Warner Robins SW,32.5965351,-83.7151845,GA
Bleecker,32.5968028,-85.2385527,AL
Sebastopol,32.5973603,-89.3489544,MS
Swainsboro,32.5973857,-82.3337376,GA
Tin Top,32.5976339,-97.8130873,TX
Auburn,32.5976349,-85.454115,AL
Tenmile,32.5978829,-101.9154277,TX
Warner Robins SW,32.5982016,-83.7010176,GA
Blanchard,32.5982046,-93.8862922,LA
Warner Robins SW,32.598479,-83.6785173,GA
Post,32.5987489,-88.8939411,MS
Vida,32.5990209,-86.666648,AL
Sondheimer,32.5990254,-91.1831652,LA
Cedar Hill,32.599302,-96.8875018,TX
Hallsville,32.5995893,-94.606316,TX
Campo Bonito,32.5997933,-110.6309289,AZ
Edisto Island,32.5999058,-80.3445451,SC
Harpersville,32.6001248,-98.9342344,TX
Claud,32.6001325,-86.0171849,AL
Pineland,32.6001789,-81.1595501,SC
Otay Mountain,32.6003362,-116.8411323,CA
Scott Station,32.6006881,-87.4780578,AL
Cedar Hill,32.6006908,-96.8791683,TX
Rockville,32.6007382,-80.1948193,SC
Sheldon,32.6007394,-80.7612174,SC
Imperial Beach OE W,32.6008882,-117.1278079,CA
La Casa,32.6009602,-98.6895047,TX
Newbern,32.6009663,-87.5922279,AL
Warner Robins SW,32.600979,-83.686573,GA
Bossier City,32.6009822,-93.7343452,LA
Kildare,32.6010089,-81.4026059,GA
Hallsville,32.6012561,-94.5860374,TX
Auburn,32.6015238,-85.4213362,AL
Phoenix,32.6015275,-90.5362072,MS
Sheldon,32.6015723,-80.7931621,SC
Imperial Beach,32.6017218,-117.0925287,CA
Campo,32.6017274,-116.469183,CA
McDowell,32.6020793,-87.9311267,AL
Edisto Island,32.6021276,-80.2928773,SC
Noodle,32.60234,-100.0520431,TX
North Highlands,32.602371,-93.863514,LA
Hockett,32.6025809,-107.2852993,NM
Canton,32.6029162,-90.0786964,MS
Bennetts Point,32.6029615,-80.3873239,SC
Moran,32.6031783,-99.2045197,TX
