Angie,30.8937963,-89.8295203,LA
Fort Stockton West,30.8940431,-102.8793222,TX
Bond,30.894354,-89.168664,MS
Creola,30.8946287,-88.123335,AL
Bunkie,30.8946374,-92.2034591,LA
Campbellton,30.8949096,-85.3977091,FL
Brinson,30.8949102,-84.7496419,GA
Innis,30.8951816,-91.6673394,LA
Bemiss,30.8957573,-83.2490406,GA
Dyas,30.8962959,-87.6355427,AL
Creola,30.8968665,-88.0274886,AL
Maysfield,30.8971332,-96.8510921,TX
Jasper East,30.8971441,-93.8840719,TX
Creola,30.89736,-88.007412,AL
Lucedale,30.8974093,-88.5116858,MS
Wheelock,30.8976902,-96.3899639,TX
Cairo North,30.8979683,-84.2060123,GA
Hurricane Branch,30.898248,-93.1729381,LA
Walnut Hill,30.8987959,-87.5824852,FL
Naylor,30.8988169,-83.1029238,GA
Fidelis,30.8993514,-87.0138543,FL
Hahira East,30.899366,-83.3215431,GA
Merrillville,30.8996355,-83.8923913,GA
Newell,30.8996747,-82.0681735,GA
Gaskin,30.8999058,-86.2085543,FL
Pontotoc,30.9015612,-98.9450467,TX
Clear Creek Lake,30.9015623,-99.9153514,TX
Katemcy,30.9018401,-99.2839448,TX
Yarrelton,30.9018543,-97.0686011,TX
State Line,30.9024064,-89.9361907,LA
Creola,30.9035172,-88.0508328,AL
Bunkie,30.9035261,-92.19457,LA
Bainbridge,30.9037995,-84.5754699,GA
Camden,30.9040835,-94.709651,TX
Angola,30.9043461,-91.5190052,LA
Hahira East,30.9043655,-83.3348769,GA
Glenmora,30.9049145,-92.6201416,LA
Burnt Fort,30.9055095,-81.8876117,GA
Youngsport,30.9057388,-97.6775132,TX
Angola,30.9062906,-91.528172,LA
Evans,30.9065846,-93.5032271,LA
The Basin,30.9072861,-87.9777614,AL
Toyahvale,30.9073689,-103.8365723,TX
Lucedale,30.9074093,-88.563633,MS
Pine,30.9076835,-90.0136933,LA
Hahira East,30.9076985,-83.3434883,GA
Kingsland NE,30.9077344,-81.5175976,GA
Shankleville,30.9079751,-93.6251749,TX
Colmesneil,30.9079752,-94.4221436,TX
Darlington,30.9085166,-86.0249382,FL
Oak Grove,30.9085168,-86.5830085,FL
Hahira East,30.9085331,-83.2984869,GA
Bratt,30.9087958,-87.4274796,FL
Ben Arnold,30.9087994,-96.9085946,TX
Naylor,30.9088174,-83.0782007,GA
Fort Stockton East,30.9090426,-102.870433,TX
Lake Victor,30.9090666,-98.1933603,TX
Pontotoc,30.9093387,-98.9800477,TX
Chita,30.9096314,-95.2496609,TX
Ben Arnold,30.9099103,-96.9502631,TX
Innis,30.9101812,-91.6637284,LA
Izagora,30.9101835,-85.8416009,FL
Double Mill Draw NW,30.9104462,-101.1609445,TX
Little River,30.9107414,-97.2808319,TX
Bunkie,30.9113038,-92.2159597,LA
Merrillville,30.9115793,-83.9957266,GA
Pitkin,30.9115803,-92.8898739,LA
Jerusalem,30.9116209,-81.7926086,GA
Rogers,30.911853,-97.1861058,TX
Spring Creek,30.9121255,-90.4470382,LA
Calf Creek,30.9123966,-99.4925626,TX
Katemcy,30.912673,-99.2539438,TX
Merrillville,30.9126905,-83.9465592,GA
Chapman Draw,30.9129519,-99.7086788,TX
Orvisburg,30.9129626,-89.5253435,MS
North Zulch,30.9132454,-96.0030102,TX
Corrigan,30.9132479,-94.8252089,TX
Midway,30.9135454,-82.6970821,GA
Jerusalem,30.9135651,-81.8384434,GA
Iraan,30.9140478,-101.8979061,TX
Menard,30.9140622,-99.8528496,TX
McLellan,30.9140731,-86.9644082,FL
Hobbs Crossroads,30.91435,-85.9160469,FL
Calvert,30.9146333,-96.7030305,TX
Liverpool,30.9151804,-90.6803762,LA
Simmesport,30.9151837,-91.7892849,LA
Cumberland Island North,30.9152351,-81.4223166,GA
Hobbs Crossroads,30.915461,-85.9599367,FL
Knight,30.9154725,-93.4485028,LA
Laurel Hill,30.9157386,-86.4860616,FL
Angie,30.9160181,-89.8242428,LA
Bond,30.9160202,-89.1711646,MS
Naylor,30.9165956,-83.0570889,GA
Patten,30.9171352,-83.8146126,GA
Camden,30.9171384,-94.7343739,TX
Pebble Hill,30.9174147,-83.5779404,GA
Menard,30.9176736,-99.7864587,TX
North Zulch,30.9176895,-96.1082907,TX
Cocodrie Lake,30.9176926,-92.4515237,LA
Pebble Hill,30.9176931,-83.5198832,GA
Newell,30.9177297,-82.0845632,GA
Fort Stockton West,30.9182091,-102.8784889,TX
Plaucheville,30.9190797,-91.9906746,LA
Laurel Hill,30.9199014,-91.2976106,LA
Barbara,30.9199104,-88.9164302,MS
Calvert,30.919911,-96.7116419,TX
Rosepine,30.9199148,-93.2823858,LA
Wilson,30.9201794,-91.1156617,LA
Ben Arnold,30.9201876,-96.9858203,TX
Glenmora,30.920192,-92.6123634,LA
Jasper East,30.9201995,-93.9965759,TX
Simmesport,30.9204621,-91.810674,LA
Hearne North,30.9213002,-96.623305,TX
Pawnee,30.9213027,-92.6976448,LA
Jasper West,30.9213105,-94.0646335,TX
Chunchula,30.9218505,-88.2005598,AL
Pawnee,30.9218582,-92.7095897,LA
Chipola,30.9221243,-90.8031561,LA
Bunkie,30.922137,-92.2312382,LA
Ochlocknee,30.9224123,-84.0090606,GA
Pavo,30.9226909,-83.7390559,GA
Angola,30.922957,-91.5440055,LA
Angola,30.9229572,-91.5562278,LA
Jamestown,30.9229767,-93.8262922,TX
Weyanoke,30.9232344,-91.4415035,LA
Dyas,30.9232395,-87.7241571,AL
Shankleville,30.9232538,-93.7226777,TX
Pace Hill,30.9232547,-94.1551919,TX
Lucedale,30.9232988,-88.5143278,MS
Angola,30.9235128,-91.5615057,LA
Woodbine,30.9235656,-81.7162169,GA
Hahira East,30.9240868,-83.3495999,GA
Mount Hermon,30.9243478,-90.3273138,LA
Canary,30.9243559,-96.2044041,TX
Blackman,30.9246275,-86.6366208,FL
Esto,30.9246276,-85.739099,FL
Oak Grove,30.9249051,-86.5674525,FL
Rogillioville,30.9251792,-91.2312199,LA
Lucedale,30.9251869,-88.5900235,MS
Bainbridge,30.9251879,-84.5832479,GA
Clifton,30.9254596,-90.1798101,LA
Cocodrie Lake,30.9254702,-92.405411,LA
Woodbine,30.9255104,-81.6823267,GA
Chester,30.9263062,-94.5965927,TX
Sugrue,30.9268581,-93.1154365,LA
Kingsland NE,30.9269001,-81.5928787,GA
Dyas,30.927406,-87.7191569,AL
Merrillville,30.9274125,-83.8843362,GA
Hillsdale,30.9279622,-89.4972871,MS
Bascom,30.927965,-85.1185405,FL
Spooner,30.9282704,-82.5845805,GA
Lake Victor,30.9285109,-98.1361369,TX
Little River,30.9285182,-97.3597242,TX
Liverpool,30.9287911,-90.6875986,LA
Angola,30.9293459,-91.5551167,LA
Plaucheville,30.9293557,-91.9478969,LA
Lake Victor,30.9298998,-98.1364147,TX
Laurel Hill,30.9299012,-91.2837213,LA
Creola,30.9299052,-88.0272209,AL
Rogers,30.9315741,-97.2266632,TX
Fredonia,30.9321162,-99.1133844,TX
Cairo North,30.932134,-84.1604554,GA
Yarrelton,30.932409,-97.0483229,TX
Malone,30.932687,-85.2360424,FL
Bemiss,30.9332567,-83.241263,GA
Innis,30.9335146,-91.7048402,LA
Sills,30.9335201,-85.2665983,FL
Jerusalem,30.9341207,-81.7637188,GA
Bachelor Peak,30.9343453,-98.0144675,TX
Adams,30.9346154,-100.2648086,TX
Chunchula,30.9355368,-88.1422575,AL
Bunkie,30.9357475,-92.169014,LA
Fidelis,30.9362947,-87.0241325,FL
Century,30.936295,-87.2946971,FL
Pitkin,30.9363018,-92.9362644,LA
Chita,30.9365755,-95.2082711,TX
Jasper East,30.9371431,-93.8876833,TX
Kentwood,30.9382358,-90.5089843,LA
Bass Canyon,30.9384691,-104.9071601,TX
Bunkie,30.9388034,-92.2442944,LA
Stockton,30.9393746,-82.999587,GA
Jerusalem,30.9396759,-81.8114982,GA
Hahira West,30.9401955,-83.4076578,GA
Colmesneil,30.9401968,-94.4018657,TX
Spring Creek,30.9412915,-90.422316,LA
Bascom,30.9412979,-85.0035389,FL
Hahira West,30.9415814,-83.4993276,GA
Newell,30.9416192,-82.0220609,GA
Innis,30.9418481,-91.7220627,LA
Evans,30.9418614,-93.5048936,LA
Calvert,30.9421325,-96.7374764,TX
Felps,30.9424016,-90.8767683,LA
Izagora,30.9424046,-85.8199339,FL
Lucedale,30.942409,-88.6203031,MS
Brinson,30.9426874,-84.6488056,GA
Darlington,30.9437933,-86.0574391,FL
Innis,30.9440691,-91.6473398,LA
Toyahvale,30.9443129,-103.7893489,TX
Camden,30.944916,-94.6727056,TX
Chester,30.9449166,-94.6132598,TX
Trinity West,30.9451862,-95.375496,TX
Sills,30.9451862,-85.2832651,FL
Burnt Fort,30.9455088,-81.8981677,GA
Woodbine,30.9455096,-81.7409402,GA
Weyanoke,30.9468448,-91.4612264,LA
Salado,30.9471278,-97.5386205,TX
Felps,30.9474013,-90.9362135,LA
Rogers,30.9474077,-97.1302707,TX
Kingsland NE,30.947456,-81.5248207,GA
Hobbs Crossroads,30.9476822,-85.8793795,FL
Lone Pine,30.9482477,-92.259295,LA
Fords Creek,30.948518,-89.6897942,MS
Stockton,30.9488191,-82.9740313,GA
Edge,30.9490772,-96.26385,TX
Merrillville,30.9490785,-83.8798921,GA
Esto,30.949349,-85.7415992,FL
Campbellton,30.9493516,-85.4021544,FL
Hurricane Lake,30.9496273,-86.8352375,FL
Weyanoke,30.9499003,-91.4090027,LA
Madisonville,30.9499111,-95.9116188,TX
Angola,30.9504567,-91.5692837,LA
Yarrelton,30.9507414,-97.0799909,TX
Georgetown,30.9512952,-88.3394548,AL
Rogers,30.9515741,-97.1405489,TX
Cottonport,30.9515794,-92.0209538,LA
Clifton,30.9518479,-90.1798106,LA
Cottonport,30.9526911,-92.1087345,LA
Jay,30.9529611,-87.151359,FL
Lucedale,30.9529638,-88.5389097,MS
Bunkie,30.9532472,-92.1826258,LA
