Centreville,39.0970555,-76.0691118,MD
Wyoming,39.097057,-75.5113121,DE
Camden,39.0973131,-80.5914849,WV
Kensington,39.0973304,-77.0827564,MD
Laurel,39.0973308,-76.8230276,MD
Gibson Island,39.0973323,-76.4835723,MD
Williamsburg,39.0975639,-84.0449328,OH
Seneca,39.097608,-77.2510933,MD
Round Bay,39.0976097,-76.5691307,MD
Price,39.0976115,-75.9588289,MD
Okete,39.0978254,-90.9304128,MO
Withamsville,39.0978391,-84.2996598,OH
Wellston,39.0978496,-82.612108,OH
Newport,39.09794,-84.45145,KY
Olivehurst,39.0979483,-121.6249657,CA
Dieterich,39.0980974,-88.45338,IL
Portland,39.0981334,-81.8631907,OH
Parsons,39.0981617,-79.6764514,WV
Blackwater Falls,39.0981639,-79.4306053,WV
Gibson Island,39.0981657,-76.4660718,MD
Wyoming,39.0981682,-75.5285349,DE
Beltsville,39.0983,-76.9178,MD
Wyoming,39.0983,-75.6019,DE
Higginsville,39.0983482,-93.640771,MO
Milan,39.098388,-85.1632911,IN
Audra,39.0984317,-80.0750805,WV
Rockville,39.0984414,-77.1727583,MD
Beltsville,39.0984417,-76.9444198,MD
Majors Place,39.0985543,-114.5841736,NV
Clifton,39.0985923,-108.4039767,CO
Linton,39.0986542,-87.2375146,IN
Gillespie South,39.0986579,-89.8262077,IL
Sinking Spring,39.0986789,-83.401858,OH
Kensington,39.0987193,-77.003588,MD
Round Bay,39.0987209,-76.5455188,MD
Holden,39.0988507,-112.2707709,UT
Dugger,39.0989314,-87.3350173,IN
Story,39.0989389,-86.2138773,IN
Withamsville,39.0989505,-84.2579922,OH
Latham,39.0989575,-83.2465753,OH
Wellston,39.098961,-82.5782176,OH
Beltsville,39.099,-76.9779,MD
Dugger,39.0992092,-87.323628,IN
Foley,39.0992155,-90.6642893,IL
Withamsville,39.099228,-84.299382,OH
Seneca,39.0992745,-77.2913723,MD
Seneca,39.0992745,-77.2841498,MD
Laurel,39.0992752,-76.8483061,MD
Odenton,39.0992758,-76.6846902,MD
Round Bay,39.0992765,-76.5357962,MD
Marydel,39.0992794,-75.6613175,DE
Independence,39.099449,-94.4663414,MO
Sterling,39.0995516,-77.3910974,MD
Gibson Island,39.0995545,-76.4613495,MD
Goldsboro,39.0995569,-75.7854887,MD
Ferron,39.0996933,-111.1843363,UT
Kansas City,39.0997266,-94.5785667,MO
Mount Olive,39.0997693,-89.7470374,IL
Burlington,39.0997811,-84.6932799,KY
Century,39.0998184,-80.1886947,WV
Lincoln,39.0998284,-77.6597145,VA
Odenton,39.099831,-76.7344141,MD
Marydel,39.0998349,-75.6968743,DE
Frederica,39.0999,-75.489,DE
Olivehurst,39.1,-121.5480556,CA
Audra,39.100099,-80.038135,WV
Seneca,39.1001079,-77.2622047,MD
Wyoming,39.1001126,-75.5371463,DE
Wyoming,39.1002,-75.609,DE
Covington,39.1003371,-84.6177228,OH
Seneca,39.1003854,-77.3080394,MD
Round Bay,39.1003873,-76.6016318,MD
Wyoming,39.1003904,-75.5154788,DE
Wyoming,39.1006,-75.5606,DE
Wheatland,39.100727,-121.3957925,CA
Colfax,39.1007298,-120.9532759,CA
Bunker Hill,39.1008795,-89.9781592,IL
Kensington,39.1009,-77.0263,MD
Auburn,39.1009209,-80.7803807,WV
Ashby Gap,39.1009392,-77.8808289,VA
Centreville,39.1009444,-76.0343878,MD
Covington,39.1011704,-84.6096671,OH
Covington,39.1011708,-84.5335544,OH
Beaver,39.1011811,-82.8140607,OH
Beltsville,39.1012195,-76.8996964,MD
Avalon,39.101225,-74.7176622,NJ
Monument,39.1013808,-104.8474794,CO
Gibson Island,39.1014989,-76.4774611,MD
Effingham South,39.1017091,-88.5972735,IL
Newport,39.1017273,-84.391051,OH
Beaver,39.101737,-82.7762818,OH
Lincoln,39.1017727,-77.7419382,VA
Round Bay,39.1017762,-76.5952428,MD
Round Bay,39.1017765,-76.5274627,MD
Piketon,39.1020132,-83.0229562,OH
Seneca,39.1020518,-77.3499851,MD
Round Bay,39.1020543,-76.5199624,MD
Gibson Island,39.1020544,-76.4732942,MD
Martinsburg,39.1022618,-91.647664,MO
Hallsville,39.1022632,-92.1554568,MO
Byington,39.1022906,-83.2643536,OH
Ashby Gap,39.102328,-77.964441,VA
Beltsville,39.1023305,-76.9577536,MD
Gibson Island,39.1023323,-76.4591271,MD
Beltsville,39.1025,-76.9859,MD
Wheeler,39.1025416,-88.3353213,IL
Bloomfield,39.1025446,-86.9902865,IN
Frederica,39.1026128,-75.4021407,DE
Olivehurst,39.1026705,-121.5816313,CA
Silex,39.1028229,-91.1062549,MO
Withamsville,39.1028392,-84.2674369,OH
Beltsville,39.1028862,-76.8958074,MD
Round Bay,39.1028873,-76.5969094,MD
Wyoming,39.1028904,-75.5399242,DE
Lake Combie,39.102951,-121.0980045,CA
Newport,39.1031162,-84.3874398,OH
Turkville,39.1033441,-99.245655,KS
Seneca,39.103441,-77.2908167,MD
Beltsville,39.1034417,-76.8858072,MD
Covington,39.1034569,-84.5152726,OH
Beltsville,39.1035,-76.9767,MD
Frederica,39.1035,-75.4867,DE
Wyoming,39.1036,-75.5491,DE
Rose Hill,39.103652,-88.1353157,IL
Rose Hill,39.1036521,-88.1472605,IL
Kensington,39.1037192,-77.0710895,MD
Round Bay,39.1037208,-76.5360741,MD
Gibson Island,39.1037211,-76.4555159,MD
Versailles,39.1039425,-85.3169058,IN
Odenton,39.1039978,-76.7083022,MD
Odenton,39.1039979,-76.6871903,MD
Lake Combie,39.1040621,-121.0827262,CA
Beltsville,39.1041,-76.9379,MD
Silver Lake,39.104166,-95.8585978,KS
Olivehurst,39.1041667,-121.5405556,CA
Withamsville,39.1042277,-84.330494,OH
Mount Orab,39.1042309,-83.9985431,OH
Sardinia,39.1042316,-83.8593722,OH
Beaver,39.1042371,-82.7557255,OH
Lincoln,39.1042728,-77.6338807,VA
