Amityville,40.6747222,-73.4294444,NY
Leechburg,40.674787,-79.5242109,PA
Valencia,40.6747887,-79.9895022,PA
Hastings,40.6747889,-78.6989144,PA
Pottsville,40.6748124,-76.1882765,PA
Salt Lake City South,40.6749471,-111.8843797,UT
Sugar House,40.6749473,-111.8343782,UT
Sugar House,40.6749473,-111.832156,UT
Sugar House,40.6749473,-111.8202111,UT
West Grove,40.675023,-92.5537998,IA
Peoria East,40.6750379,-89.5378737,IL
Jersey City,40.6751032,-74.0095841,NY
Hyampom Mountain,40.6751404,-123.4611487,CA
Old Station,40.6751608,-121.4308105,CA
Sugar House,40.6752249,-111.8693793,UT
Sugar House,40.6752252,-111.8079885,UT
Jersey City,40.6752778,-74.0047222,NY
Minersville,40.6753667,-76.3274509,PA
New Tripoli,40.6753715,-75.804917,PA
Salt Lake City South,40.6755023,-111.9804937,UT
Salt Lake City South,40.6755023,-111.9791048,UT
Sugar House,40.6755029,-111.8288226,UT
Farmington,40.6755909,-91.6382166,IA
Sayville,40.6756548,-73.0292764,NY
Salt Lake City South,40.67578,-111.9727157,UT
Sugar House,40.6757805,-111.8410451,UT
Sugar House,40.6757806,-111.832156,UT
Sugar House,40.6757806,-111.8224335,UT
Sugar House,40.6757806,-111.8199334,UT
Sugar House,40.6757806,-111.8124332,UT
Onarga West,40.6758683,-88.116155,IL
El Paso,40.6758686,-89.007852,IL
Easton,40.6759321,-75.2365659,PA
Magna,40.6760575,-112.020495,UT
Magna,40.6760576,-112.0124392,UT
Sugar House,40.6760582,-111.8735461,UT
Sugar House,40.6760582,-111.8688238,UT
Sugar House,40.6760585,-111.7821545,UT
East Liverpool North,40.6761752,-80.5411799,OH
Coalport,40.6761754,-78.5052977,PA
Dalmatia,40.6761959,-76.9352549,PA
Brooklyn,40.6762144,-73.8870806,NY
Magna,40.6763353,-112.0266062,UT
Salt Lake City South,40.6763355,-111.9966053,UT
Salt Lake City South,40.6763357,-111.9660489,UT
Salt Lake City South,40.6763357,-111.9496595,UT
Salt Lake City South,40.6763358,-111.939937,UT
Salt Lake City South,40.6763358,-111.9252143,UT
Sugar House,40.676336,-111.8716016,UT
Sugar House,40.676336,-111.8629902,UT
Sugar House,40.6763362,-111.8266002,UT
Jamaica,40.6763889,-73.7738889,NY
Roselle,40.6764911,-74.2907032,NJ
Salt Lake City South,40.6766136,-111.932159,UT
Sugar House,40.6766139,-111.8474342,UT
Sugar House,40.6766139,-111.8335449,UT
Sugar House,40.676614,-111.8185445,UT
Nebraska City,40.6766683,-95.8591686,NE
Burrows,40.6767053,-86.5075019,IN
Fredericksburg,40.6767255,-81.8704168,OH
Commodore,40.6767325,-78.9614199,PA
Brooklyn,40.67677,-73.9001366,NY
Jamaica,40.67677,-73.8437461,NY
Magna,40.6768908,-112.0238285,UT
Salt Lake City South,40.6768911,-111.9707713,UT
Baden,40.6770109,-80.1897825,PA
Brooklyn,40.6770477,-73.8912474,NY
Magna,40.6771687,-112.0179949,UT
Salt Lake City South,40.6771693,-111.8804907,UT
Sugar House,40.6771694,-111.8410451,UT
Sugar House,40.6771695,-111.8257669,UT
Galion,40.6772222,-82.8458333,OH
Tyrone,40.677285,-78.2016786,PA
Freeport,40.6772875,-79.6664366,PA
Bernardsville,40.6773237,-74.5176555,NJ
Salt Lake City South,40.6774468,-111.9627154,UT
Sugar House,40.6774472,-111.8499343,UT
Kamas,40.6774508,-111.2810185,UT
Foraker,40.6775524,-83.7416003,OH
Curtisville,40.6775659,-79.82283,PA
Salt Lake City South,40.6777245,-111.9752158,UT
Salt Lake City South,40.6777247,-111.9313257,UT
Salt Lake City South,40.6777248,-111.89188,UT
Salt Lake City South,40.6777249,-111.8752128,UT
Sugar House,40.6777249,-111.864657,UT
Sugar House,40.677725,-111.8493787,UT
Sugar House,40.6777252,-111.7774321,UT
Pine Grove Mills,40.6778431,-77.9094457,PA
Shasta Dam,40.6779277,-122.4083434,CA
Salt Lake City South,40.6780027,-111.876324,UT
Sugar House,40.6780027,-111.8674348,UT
Sugar House,40.6780028,-111.8393784,UT
Sugar House,40.6780029,-111.8127109,UT
Kensington,40.6781165,-80.8861964,OH
Ernest,40.678121,-79.1617024,PA
New Ringgold,40.678147,-75.9665951,PA
Lynbrook,40.678159,-73.746521,NY
Carlin West,40.6782507,-116.1539668,NV
Magna,40.6782799,-112.0013278,UT
Salt Lake City South,40.6782799,-111.9899386,UT
Salt Lake City South,40.6782801,-111.9410482,UT
Sugar House,40.6782805,-111.8527121,UT
Sugar House,40.6782805,-111.832156,UT
Sugar House,40.6782806,-111.8238224,UT
Pottsville,40.6784232,-76.2452246,PA
Orwigsburg,40.6784241,-76.0235435,PA
Cementon,40.6784292,-75.5737968,PA
Salt Lake City South,40.678558,-111.9252143,UT
Sugar House,40.6785582,-111.8660459,UT
Sugar House,40.6785583,-111.8454897,UT
Sugar House,40.6785584,-111.8185445,UT
Mansfield South,40.6786691,-82.5823931,OH
Easton,40.6787099,-75.2368437,PA
Freeport,40.678713,-73.5890168,NY
Salt Lake City South,40.6788356,-111.9857717,UT
Sugar House,40.678836,-111.8716016,UT
Sugar House,40.678836,-111.8677126,UT
Sugar House,40.678836,-111.8618791,UT
Sugar House,40.6788362,-111.8143776,UT
Nebraska City,40.6788904,-95.8355568,IA
Lomax,40.67893,-91.072921,IL
Ernest,40.6789542,-79.1875364,PA
Amityville,40.6789893,-73.4170673,NY
Lynbrook,40.6789916,-73.6740191,NY
Magna,40.6791132,-112.0074391,UT
Salt Lake City South,40.6791135,-111.9443816,UT
Salt Lake City South,40.6791136,-111.9304923,UT
Salt Lake City South,40.6791137,-111.8777129,UT
Sugar House,40.6791139,-111.8354894,UT
Sugar House,40.6791139,-111.8266002,UT
Sugar House,40.679114,-111.8071552,UT
La Fontaine,40.6792089,-85.7019246,IN
Midland,40.6792312,-80.4947892,PA
Salt Lake City South,40.679391,-111.9877162,UT
Sugar House,40.6793915,-111.8518788,UT
Sugar House,40.6793915,-111.8496565,UT
Sugar House,40.6793916,-111.8404895,UT
Trumbull,40.679457,-98.2733907,NE
Farmington West,40.6794823,-90.0242825,IL
Freeport,40.6795098,-79.6906038,PA
Klingerstown,40.6795301,-76.6277408,PA
Catasauqua,40.6795409,-75.4926834,PA
Magna,40.6796684,-112.0427178,UT
Magna,40.6796684,-112.0402178,UT
Magna,40.6796685,-112.0366066,UT
Magna,40.6796687,-112.0099392,UT
Salt Lake City South,40.6796689,-111.9604932,UT
Salt Lake City South,40.679669,-111.9507707,UT
Sugar House,40.6796696,-111.7910436,UT
Barnesboro,40.6797886,-78.8580847,PA
Barnesboro,40.679789,-78.8080837,PA
Alfarata,40.6797957,-77.4124917,PA
Easton,40.6798211,-75.2121209,PA
City of Shasta Lake,40.6798725,-122.3519523,CA
Magna,40.6799464,-112.0227173,UT
Magna,40.6799465,-112.0116058,UT
Magna,40.6799465,-112.0046612,UT
Salt Lake City South,40.6799467,-111.969938,UT
Sugar House,40.6799471,-111.8552122,UT
Sugar House,40.6799471,-111.8529899,UT
Fleming,40.6799914,-102.8393627,CO
Bennet,40.6799999,-96.5064018,NE
Baden,40.6800665,-80.1545043,PA
Cementon,40.6800962,-75.5299066,PA
Sugar House,40.6802249,-111.8507677,UT
Sugar House,40.6802251,-111.8135443,UT
Sugar House,40.6802251,-111.8118776,UT
Sugar House,40.6802251,-111.8024329,UT
Sugar House,40.6802251,-111.7985439,UT
Sugar House,40.6802252,-111.7807655,UT
Brooklyn,40.6802778,-73.9238889,NY
Mars,40.6803443,-80.0011694,PA
Cementon,40.6803742,-75.5026837,PA
Easton,40.6803766,-75.2343437,PA
Amityville,40.6803785,-73.4551241,NY
Bernardsville,40.6803792,-74.5268224,NJ
Chatham,40.6803795,-74.411263,NJ
City of Shasta Lake,40.6804279,-122.3711197,CA
City of Shasta Lake,40.6804279,-122.3708419,CA
Salt Lake City South,40.6805022,-111.9835495,UT
Salt Lake City South,40.6805023,-111.9752158,UT
Salt Lake City South,40.6805023,-111.9729936,UT
Salt Lake City South,40.6805024,-111.9307701,UT
Salt Lake City South,40.6805026,-111.8804908,UT
Sugar House,40.6805027,-111.8699349,UT
Sugar House,40.6805028,-111.8213224,UT
Dalmatia,40.6806404,-76.9872022,PA
Nazareth,40.6806534,-75.341013,PA
Amityville,40.6806564,-73.4742914,NY
Gladstone,40.680657,-74.6454373,NJ
Mills Junction,40.6807774,-112.2630024,UT
Magna,40.6807794,-112.0479958,UT
Salt Lake City South,40.68078,-111.9552152,UT
Salt Lake City South,40.6807803,-111.8777129,UT
Salt Lake City South,40.6807803,-111.8777129,UT
Sugar House,40.6807804,-111.8521566,UT
Sugar House,40.6807805,-111.8441008,UT
Sugar House,40.6807805,-111.8379895,UT
Sugar House,40.6807806,-111.8104886,UT
Blooming Grove,40.6808914,-82.6454515,OH
Dalmatia,40.680918,-76.8949749,PA
New Tripoli,40.6809278,-75.7518575,PA
Freeport,40.6809354,-73.6154064,NY
Brooklyn,40.6809364,-73.9645828,NY
Salt Lake City South,40.6810578,-111.9710491,UT
Salt Lake City South,40.6810579,-111.9407704,UT
Sugar House,40.6810583,-111.8407674,UT
Clio,40.681118,-93.4038258,IA
Blooming Grove,40.6811692,-82.6643411,OH
Pillow,40.6811958,-76.7716347,PA
Catasauqua,40.6812085,-75.388792,PA
Easton,40.6812101,-75.2012873,PA
Flux,40.6813298,-112.5546818,UT
Salt Lake City South,40.6813356,-111.9785493,UT
Salt Lake City South,40.6813356,-111.9693824,UT
