Kincaid,39.5897723,-89.4550934,IL
Divernon,39.5897745,-89.6462081,IL
Virden North,39.5897746,-89.7825998,IL
Franklin,39.5897807,-84.2963299,OH
Porters Falls,39.5898006,-80.8101003,WV
Hereford,39.589827,-76.6966393,MD
Jarrettsville,39.5898282,-76.4316294,MD
Tuckerton,39.5898405,-74.3393116,NJ
Fruto,39.5898801,-122.4499907,CA
Highlands Ranch,39.59,-104.9836111,CO
Bargersville,39.59,-86.1855556,IN
Grandview,39.5900347,-87.7930848,IL
Stoutsville,39.5900403,-91.8451647,MO
Kincaid,39.5900512,-89.4912058,IL
Pawnee,39.5900516,-89.5289843,IL
Divernon,39.5900524,-89.6559305,IL
New Matamoras,39.5900746,-81.0581636,OH
Paden City,39.5900753,-80.9798279,OH
Lonaconing,39.5900889,-78.9497471,MD
New Windsor,39.590101,-77.031093,MD
Westminster,39.5901013,-76.9905369,MD
Jarrettsville,39.5901058,-76.4632972,MD
Saint Georges,39.5901117,-75.7229883,DE
Elkton,39.590112,-75.7927141,MD
Inglenook,39.5901611,-123.7777947,CA
Reno,39.5901878,-119.8407485,NV
Littleton,39.5902778,-105.0186111,CO
Brazil East,39.5903192,-87.1186257,IN
Waverly,39.5903263,-89.9878862,IL
Ringgold,39.590348,-81.979585,OH
McHenry,39.5903644,-79.3694838,MD
Williamsport,39.5903748,-77.7677718,MD
Aberdeen,39.5903867,-76.1841203,MD
Saint Georges,39.5903894,-75.7491007,DE
Saint Georges,39.5903894,-75.7454894,DE
Morgantown South,39.5906383,-79.9975669,WV
Bel Air,39.5906624,-76.2835685,MD
Reno,39.5907434,-119.8185253,NV
New Fairfield,39.5908823,-84.9935723,IN
Clyde,39.5911106,-97.3989229,KS
Concordia,39.5911149,-97.7497638,KS
Bargersville,39.5911582,-86.1624874,IN
Clearport,39.5911747,-82.7282247,OH
Westminster,39.5912128,-76.9613695,MD
Parker,39.5916552,-104.7924749,CO
Highlands Ranch,39.5916667,-104.9508333,CO
Shelbyville,39.5917134,-85.7549786,IN
Waverly,39.5917159,-89.9528847,IL
Kincaid,39.5917159,-89.4239811,IL
Pawnee,39.5917186,-89.5803739,IL
Divernon,39.5917197,-89.7464874,IL
New Straitsville,39.5917362,-82.1376457,OH
Catoctin Furnace,39.5917658,-77.402764,MD
Westminster,39.5917688,-76.9327576,MD
Aberdeen,39.5917771,-76.1291182,MD
Saint Georges,39.5917785,-75.6996538,DE
Rinard Mills,39.5920179,-81.2206682,OH
Phoenix,39.59205,-76.5155213,MD
Green Bank,39.592062,-74.6029338,NJ
Springboro,39.5922222,-84.245,OH
Charleston North,39.5922564,-88.1386513,IL
Pawnee,39.5922744,-89.6220411,IL
Gore,39.5922901,-82.3387632,OH
Cresaptown,39.5923111,-78.8216871,MD
Saint Georges,39.5923344,-75.6302059,DE
New Gretna,39.5923404,-74.450983,NJ
Conifer,39.5924882,-105.3122149,CO
Grant Town,39.5925816,-80.2475787,WV
Cresaptown,39.5925889,-78.8169647,WV
Hampstead,39.592603,-76.8633112,MD
Newfield,39.5926154,-75.0154499,NJ
New Gretna,39.5926182,-74.4426494,NJ
Indian Hills,39.5927658,-105.2197121,CO
Eminence,39.5928244,-86.6700037,IN
Milledgeville,39.5928392,-83.5874208,OH
Big Run,39.5928618,-80.5034195,WV
Cresaptown,39.5928667,-78.8333542,MD
Westminster,39.5928792,-76.9822034,MD
Aberdeen,39.5928877,-76.1466189,MD
Goodyears Bar,39.5929487,-120.9593969,CA
Brazil West,39.5930962,-87.1619596,IN
New Windsor,39.5931562,-77.1033157,MD
Westminster,39.5931575,-76.9474802,MD
Phoenix,39.5931612,-76.5082989,MD
Bel Air,39.5931622,-76.3238477,MD
Saint Georges,39.5931674,-75.7121545,DE
Saint Georges,39.5931674,-75.702154,DE
Forbestown,39.5932207,-121.2563504,CA
Sandford,39.5933684,-87.6111352,IL
Bittinger,39.5934212,-79.1461428,MD
Union Bridge,39.5934334,-77.202483,MD
New Windsor,39.5934339,-77.1160936,MD
New Windsor,39.593434,-77.0830377,MD
Phoenix,39.5934386,-76.5691345,MD
Beach Haven,39.5934519,-74.2156952,NJ
Bargersville,39.5936111,-86.1736111,IN
New Straitsville,39.5936806,-82.1604242,OH
Cuzzart,39.5936957,-79.5647688,WV
Paw Paw,39.5937032,-78.4286227,MD
Oroville,39.5937745,-121.5294142,CA
Cooks Mills,39.5939221,-88.4700533,IL
Bowersville,39.5939501,-83.6602,OH
New Straitsville,39.5939585,-82.1270897,OH
Beverly,39.5939617,-81.6812412,OH
Union Bridge,39.593989,-77.2127609,MD
Bel Air,39.5939955,-76.3177364,MD
Bel Air,39.5939957,-76.2730125,MD
Salem,39.5940021,-75.4451965,NJ
Circleville,39.5941667,-82.9358333,OH
Lenora West,39.5941707,-100.1179098,KS
Bargersville,39.5944444,-86.1808333,IN
Circleville,39.5944444,-82.9275,OH
Stoutsville,39.5944853,-91.7768291,MO
Mooresville West,39.5944911,-86.4369396,IN
Hereford,39.5945492,-76.6858056,MD
Elkton,39.5945567,-75.8213267,MD
Alloway,39.5945581,-75.352692,NJ
Newfield,39.5945595,-75.0829541,NJ
New Straitsville,39.5947914,-82.2457046,OH
Rivesville,39.5948044,-80.0895155,WV
Jarrettsville,39.5948282,-76.4235736,MD
Indian Hills,39.594988,-105.2452684,CO
Elmira,39.5950039,-94.2346659,MO
Westminster,39.5951013,-76.9910925,MD
Elmer,39.5951147,-75.1701819,NJ
Indian Hills,39.5952778,-105.1725,CO
Brazil West,39.5953188,-87.1430705,IN
Catoctin Furnace,39.5953767,-77.4224866,MD
Westminster,39.5953796,-76.9497025,MD
Indian Hills,39.5955556,-105.2366667,CO
Obed,39.5955941,-88.9384106,IL
Ashburn,39.5956017,-91.2020867,MO
Elkton,39.5956679,-75.8282715,MD
Buena,39.5956717,-74.8815556,NJ
Kimeo,39.5958341,-96.9947417,KS
Lonaconing,39.595922,-78.9330798,MD
Hampstead,39.5959366,-76.8410883,MD
Aberdeen,39.5959417,-76.1955096,MD
Saint Georges,39.5959449,-75.7454895,DE
Saint Georges,39.595945,-75.7204882,DE
North East,39.5959468,-75.9535556,MD
Tuckerton,39.5959516,-74.3420895,NJ
Thurman,39.5960969,-103.217439,CO
New Straitsville,39.5961805,-82.1648687,OH
Westminster,39.5962127,-76.9699808,MD
Downieville,39.5962841,-120.8574478,CA
Reno,39.5962993,-119.7760234,NV
Littleton,39.5963889,-105.0494444,CO
Downs North,39.5963997,-98.5050633,KS
Mike,39.5964145,-92.9574179,MO
New Fairfield,39.5964391,-84.8902362,IN
College Corner,39.5964394,-84.8616243,IN
Oxford,39.596441,-84.7371764,OH
Circleville,39.5964514,-82.9324015,OH
Catoctin Furnace,39.5964878,-77.4191532,MD
Elkton,39.5965012,-75.8243824,MD
Plymouth,39.5966825,-93.7018796,MO
Stotlers Crossroads,39.5967612,-78.1738943,WV
New Windsor,39.5967675,-77.066371,MD
Hampstead,39.5967698,-76.8585888,MD
Hampstead,39.5967712,-76.7560859,MD
Jarrettsville,39.5967723,-76.4882981,MD
Soda Lake West,39.5968581,-118.9759934,NV
Willeys,39.5969883,-89.2334185,IL
Rivesville,39.5970269,-80.0153453,WV
New Windsor,39.5970453,-77.0463709,MD
Hampstead,39.5970487,-76.7649751,MD
Havre De Grace,39.5970576,-76.0224476,MD
Strawberry Valley,39.5971144,-121.0032878,CA
Blue Rapids SW,39.597222,-96.7497381,KS
Cresaptown,39.597311,-78.8094644,WV
Woodsboro,39.5973219,-77.2819284,MD
Jarrettsville,39.5973282,-76.4210735,MD
Fernley East,39.597413,-119.1637768,NV
Plymouth,39.5975172,-93.6366018,MO
Catoctin Furnace,39.5975989,-77.4191532,MD
Elkton,39.5976124,-75.8407721,MD
Beach Haven,39.5976186,-74.2126396,NJ
Brazil East,39.5978193,-87.1186256,IN
Rockbridge,39.5978429,-82.5504377,OH
Phoenix,39.5978832,-76.5385778,MD
Aberdeen,39.5978881,-76.1288405,MD
Fernley West,39.5979681,-119.3357272,NV
Bynumville,39.5980828,-92.848526,MO
Westminster,39.5981583,-76.8849784,MD
Tuckerton,39.5981739,-74.3395894,NJ
Goodyears Bar,39.5982257,-120.9924541,CA
Parker,39.5983333,-104.8263889,CO
Parker,39.5983333,-104.7647222,CO
West Elkton,39.5983885,-84.5105033,OH
Stoutsville,39.5983967,-82.7565595,OH
Union Bridge,39.5987115,-77.1435938,MD
New Windsor,39.598712,-77.038593,MD
Phoenix,39.5987164,-76.5680233,MD
Alloway,39.5987249,-75.3413024,NJ
Valley Point,39.5989716,-79.7011634,WV
Barton,39.5989769,-79.0830849,MD
Union Bridge,39.5989889,-77.2113721,MD
Parker,39.5991667,-104.8013889,CO
Circleville,39.599229,-82.9721257,OH
Big Run,39.59925,-80.5389765,WV
Cuzzart,39.5992506,-79.6025481,WV
Catoctin Furnace,39.5992657,-77.3927639,MD
Hampstead,39.5992698,-76.8527553,MD
Hampstead,39.59927,-76.8399772,MD
Price,39.5994095,-110.8107148,UT
Keystone,39.5994311,-105.9872386,CO
Jamestown,39.5994495,-97.8611542,KS
Sullivan,39.599479,-88.6078392,IL
Union Bridge,39.5995443,-77.2369278,MD
Jarrettsville,39.5995501,-76.4610749,MD
Bel Air,39.5995509,-76.3216254,MD
North East,39.599608,-75.937422,MD
Corning,39.5997918,-82.0970887,OH
Hereford,39.5998267,-76.7477524,MD
Dearborn,39.5999959,-94.7974622,MO
Atchison West,39.5999976,-95.2169163,KS
