Hampden,44.7445159,-68.836982,ME
West Potsdam,44.7449067,-75.0015827,NY
Algoma NE,44.7455554,-87.356483,WI
Sumpter,44.7457069,-118.2021633,OR
Clear Lake South,44.7457977,-96.6825584,SD
Grawn,44.7458333,-85.72,MI
Wood Lake,44.7460685,-95.5744641,MN
Coates,44.7460777,-93.0438248,MN
Milton,44.7464354,-73.1129158,VT
Hampden,44.7464602,-68.8642049,ME
Spink Colony,44.7466434,-98.2920381,SD
Mayfield,44.7466684,-85.5228495,MI
Newport North,44.7470598,-124.0615048,OR
Forestville,44.7474984,-87.479261,WI
Weld,44.7475584,-70.4381218,ME
Wakeley Lake,44.7480703,-84.5700241,MI
Crystal Lake,44.7481049,-72.1762128,VT
Canby,44.7482967,-96.3592149,MN
Fairpoint,44.7483218,-102.7965584,SD
Saint Regis Falls,44.7483891,-74.564621,NY
Hampden,44.748405,-68.8067035,ME
Beckton,44.748581,-107.1297948,WY
Hastings,44.7488565,-92.8021471,WI
Snow Mountain,44.74896,-68.8867056,ME
Crabtree,44.7490108,-122.942314,OR
Burnham,44.7492308,-69.4467146,ME
Snow Mountain,44.7492375,-68.9269844,ME
Bayers Settlement,44.749722,-63.148889,NS
Cold Hollow Mountains,44.7500487,-72.6912337,VT
Midland,44.7502777,-79.8836111,ON
Waddington,44.7503369,-75.1310364,NY
Airlie North,44.7503972,-123.3314898,OR
Donnybrook,44.7506839,-120.6511421,OR
Eau Claire West,44.7510717,-91.6107199,WI
Prescott,44.7510787,-92.8179813,MN
Elk Creek Lake,44.7513498,-91.6746108,WI
Norfolk,44.7514452,-74.9943641,NY
Bloomfield,44.7517161,-71.6287001,NH
Cuddy Mountain,44.7518247,-116.7696063,ID
Hazel Run,44.7519019,-95.7150245,MN
Fruitvale,44.7523876,-116.4415316,ID
Beekmantown,44.7525413,-73.4701353,NY
Posy Valley,44.7526602,-117.0304496,OR
Veazie,44.7528499,-68.6789218,ME
Saint Paul Park,44.7533004,-92.9732665,MN
Falls City,44.7534521,-123.4139918,OR
Elk Basin SE,44.7538408,-108.7573524,WY
Bloomfield,44.7539383,-71.6323114,VT
Mill City North,44.7540106,-122.4781385,OR
